,ID,Predicted,Actual,date,long,lat,residual,year,month,obs,iteration
9681,21PA_WQX-WQN0305,0.048900929,0.025,4/14/2016,-76.4386,41.7653,-0.023900929,2016,4,good,CONUS_alltypes_corrected
9682,21PA_WQX-WQN0305,0.055091342,0.051,6/28/2012,-76.4386,41.7653,-0.004091342,2012,6,good,CONUS_alltypes_corrected
9683,21PA_WQX-WQN0305,0.036967553,0.023,8/21/2017,-76.4386,41.7653,-0.013967553,2017,8,good,CONUS_alltypes_corrected
9684,21PA_WQX-WQN0305,0.039920426,0.025,8/31/2017,-76.4386,41.7653,-0.014920426,2017,8,good,CONUS_alltypes_corrected
9685,21PA_WQX-WQN0305,0.034536892,0.047,10/18/2017,-76.4386,41.7653,0.012463108,2017,10,good,CONUS_alltypes_corrected
9686,21PA_WQX-WQN0305,0.056227152,0.039,6/20/2018,-76.4386,41.7653,-0.017227152,2018,6,good,CONUS_alltypes_corrected
9687,21PA_WQX-WQN0305,0.156336584,0.046,6/28/2018,-76.4386,41.7653,-0.110336584,2018,6,good,CONUS_alltypes_corrected
9688,21PA_WQX-WQN0305,0.053374353,0.032,5/27/2020,-76.4386,41.7653,-0.021374353,2020,5,good,CONUS_alltypes_corrected
9689,21PA_WQX-WQN0305,0.038325408,0.021,9/29/2016,-76.4386,41.7653,-0.017325408,2016,9,good,CONUS_alltypes_corrected
9690,OKWRB-STREAMS_WQX-410400010010-001AT,0.077811738,0.088,5/14/2002,-95.5018214,33.8754592,0.010188262,2002,5,good,CONUS_alltypes_corrected
9691,OKWRB-STREAMS_WQX-410400010010-001AT,0.077811738,0.088,5/14/2002,-95.5018214,33.8754592,0.010188262,2002,5,good,CONUS_alltypes_corrected
9692,OKWRB-STREAMS_WQX-410400010010-001AT,0.077811738,0.087,5/14/2002,-95.5018214,33.8754592,0.009188262,2002,5,good,CONUS_alltypes_corrected
9693,OKWRB-STREAMS_WQX-410400010010-001AT,0.077811738,0.087,5/14/2002,-95.5018214,33.8754592,0.009188262,2002,5,good,CONUS_alltypes_corrected
9694,OKWRB-STREAMS_WQX-410400010010-001AT,0.063456766,0.071,9/8/2004,-95.5018214,33.8754592,0.007543234,2004,9,good,CONUS_alltypes_corrected
9695,OKWRB-STREAMS_WQX-410400010010-001AT,0.060542251,0.071,9/8/2004,-95.5018214,33.8754592,0.010457749,2004,9,good,CONUS_alltypes_corrected
9696,OKWRB-STREAMS_WQX-410400010010-001AT,0.06902703,0.085,9/13/2000,-95.5018214,33.8754592,0.01597297,2000,9,good,CONUS_alltypes_corrected
9697,OKWRB-STREAMS_WQX-410400010010-001AT,0.125714428,0.092,5/21/2007,-95.5018214,33.8754592,-0.033714428,2007,5,good,CONUS_alltypes_corrected
9698,OKWRB-STREAMS_WQX-410400010010-001AT,0.125714428,0.092,5/21/2007,-95.5018214,33.8754592,-0.033714428,2007,5,good,CONUS_alltypes_corrected
9699,OKWRB-STREAMS_WQX-410400010010-001AT,0.125714428,0.065,5/21/2007,-95.5018214,33.8754592,-0.060714428,2007,5,good,CONUS_alltypes_corrected
9700,OKWRB-STREAMS_WQX-410400010010-001AT,0.125714428,0.065,5/21/2007,-95.5018214,33.8754592,-0.060714428,2007,5,good,CONUS_alltypes_corrected
9701,OKWRB-STREAMS_WQX-410400010010-001AT,0.073340955,0.083,9/5/2006,-95.5018214,33.8754592,0.009659045,2006,9,good,CONUS_alltypes_corrected
9702,OKWRB-STREAMS_WQX-410400010010-001AT,0.073340955,0.083,9/5/2006,-95.5018214,33.8754592,0.009659045,2006,9,good,CONUS_alltypes_corrected
9703,OKWRB-STREAMS_WQX-410400010010-001AT,0.073340955,0.073,10/9/2006,-95.5018214,33.8754592,-0.000340955,2006,10,good,CONUS_alltypes_corrected
9704,OKWRB-STREAMS_WQX-410400010010-001AT,0.073340955,0.073,10/9/2006,-95.5018214,33.8754592,-0.000340955,2006,10,good,CONUS_alltypes_corrected
9705,OKWRB-STREAMS_WQX-410400010010-001AT,0.073340955,0.072,9/5/2006,-95.5018214,33.8754592,-0.001340955,2006,9,good,CONUS_alltypes_corrected
9706,OKWRB-STREAMS_WQX-410400010010-001AT,0.073340955,0.072,9/5/2006,-95.5018214,33.8754592,-0.001340955,2006,9,good,CONUS_alltypes_corrected
9707,OKWRB-STREAMS_WQX-410400010010-001AT,0.073340955,0.104,10/9/2006,-95.5018214,33.8754592,0.030659045,2006,10,good,CONUS_alltypes_corrected
9708,OKWRB-STREAMS_WQX-410400010010-001AT,0.073340955,0.104,10/9/2006,-95.5018214,33.8754592,0.030659045,2006,10,good,CONUS_alltypes_corrected
9709,OKWRB-STREAMS_WQX-410400010010-001AT,0.08258547,0.064,8/14/2001,-95.5018214,33.8754592,-0.01858547,2001,8,good,CONUS_alltypes_corrected
9710,OKWRB-STREAMS_WQX-410400010010-001AT,0.057549796,0.064,8/14/2001,-95.5018214,33.8754592,0.006450204,2001,8,good,CONUS_alltypes_corrected
9711,OKWRB-STREAMS_WQX-410400010010-001AT,0.08172487,0.067,6/14/2010,-95.5018214,33.8754592,-0.01472487,2010,6,good,CONUS_alltypes_corrected
9712,OKWRB-STREAMS_WQX-410400010010-001AT,0.075322304,0.067,6/14/2010,-95.5018214,33.8754592,-0.008322304,2010,6,good,CONUS_alltypes_corrected
9713,OKWRB-STREAMS_WQX-410400010010-001AT,0.074060313,0.077,10/4/2010,-95.5018214,33.8754592,0.002939687,2010,10,good,CONUS_alltypes_corrected
9714,OKWRB-STREAMS_WQX-410400010010-001AT,0.074060313,0.077,10/4/2010,-95.5018214,33.8754592,0.002939687,2010,10,good,CONUS_alltypes_corrected
9715,OKWRB-STREAMS_WQX-410400010010-001AT,0.075485218,0.068,7/29/2003,-95.5018214,33.8754592,-0.007485218,2003,7,good,CONUS_alltypes_corrected
9716,OKWRB-STREAMS_WQX-410400010010-001AT,0.074635197,0.068,7/29/2003,-95.5018214,33.8754592,-0.006635197,2003,7,good,CONUS_alltypes_corrected
9717,OKWRB-STREAMS_WQX-410400010010-001AT,0.074573227,0.065,12/13/2010,-95.5018214,33.8754592,-0.009573227,2010,12,good,CONUS_alltypes_corrected
9718,OKWRB-STREAMS_WQX-410400010010-001AT,0.099751849,0.083,12/14/2004,-95.5018214,33.8754592,-0.016751849,2004,12,good,CONUS_alltypes_corrected
9719,OKWRB-STREAMS_WQX-410400010010-001AT,0.093953645,0.083,12/14/2004,-95.5018214,33.8754592,-0.010953645,2004,12,good,CONUS_alltypes_corrected
9720,OKWRB-STREAMS_WQX-410400010010-001AT,0.099751849,0.081,12/14/2004,-95.5018214,33.8754592,-0.018751849,2004,12,good,CONUS_alltypes_corrected
9721,OKWRB-STREAMS_WQX-410400010010-001AT,0.093953645,0.081,12/14/2004,-95.5018214,33.8754592,-0.012953645,2004,12,good,CONUS_alltypes_corrected
9722,OKWRB-STREAMS_WQX-410400010010-001AT,0.064543688,0.096,12/1/1999,-95.5018214,33.8754592,0.031456312,1999,12,good,CONUS_alltypes_corrected
9723,OKWRB-STREAMS_WQX-410400010010-001AT,0.068202203,0.096,12/1/1999,-95.5018214,33.8754592,0.027797797,1999,12,good,CONUS_alltypes_corrected
9724,USGS-01184000,0.040991725,0.034,8/5/2013,-72.6053669,41.9873186,-0.006991725,2013,8,good,CONUS_alltypes_corrected
9725,USGS-01184000,0.040991725,0.036,8/5/2013,-72.6053669,41.9873186,-0.004991725,2013,8,good,CONUS_alltypes_corrected
9726,USGS-01184000,0.046201719,0.03,5/25/2016,-72.6053669,41.9873186,-0.016201719,2016,5,good,CONUS_alltypes_corrected
9727,USGS-01184000,0.055220056,0.048,7/30/2008,-72.6053669,41.9873186,-0.007220056,2008,7,good,CONUS_alltypes_corrected
9728,USGS-01184000,0.043506952,0.03,6/20/2008,-72.6053669,41.9873186,-0.013506952,2008,6,good,CONUS_alltypes_corrected
9729,USGS-01184000,0.055220056,0.042,7/30/2008,-72.6053669,41.9873186,-0.013220056,2008,7,good,CONUS_alltypes_corrected
9730,USGS-01184000,0.05301201,0.037,12/8/2009,-72.6053669,41.9873186,-0.01601201,2009,12,good,CONUS_alltypes_corrected
9731,USGS-01184000,0.041959534,0.032,6/26/2019,-72.6053669,41.9873186,-0.009959534,2019,6,good,CONUS_alltypes_corrected
9732,USGS-01184000,0.049426825,0.034,7/3/2018,-72.6053669,41.9873186,-0.015426825,2018,7,good,CONUS_alltypes_corrected
9733,USGS-01184000,0.05019592,0.036,5/16/2018,-72.6053669,41.9873186,-0.01419592,2018,5,good,CONUS_alltypes_corrected
9734,USGS-01184000,0.038158792,0.029,5/5/2020,-72.6053669,41.9873186,-0.009158792,2020,5,good,CONUS_alltypes_corrected
9735,USGS-01184000,0.021744511,0.037,6/16/2021,-72.6053669,41.9873186,0.015255489,2021,6,good,CONUS_alltypes_corrected
9736,USGS-01184000,0.053974397,0.033,6/12/2017,-72.6053669,41.9873186,-0.020974397,2017,6,good,CONUS_alltypes_corrected
9737,USGS-01184000,0.025949616,0.041,10/13/2021,-72.6053669,41.9873186,0.015050384,2021,10,good,CONUS_alltypes_corrected
9738,USGS-01184000,0.041709404,0.043,8/22/2016,-72.6053669,41.9873186,0.001290596,2016,8,good,CONUS_alltypes_corrected
9739,USGS-01184000,0.04435054,0.037,9/15/2016,-72.6053669,41.9873186,-0.00735054,2016,9,good,CONUS_alltypes_corrected
9740,USGS-01184000,0.042987873,0.031,3/8/2017,-72.6053669,41.9873186,-0.011987873,2017,3,good,CONUS_alltypes_corrected
9741,USGS-01184000,0.025291471,0.029,11/29/2017,-72.6053669,41.9873186,0.003708529,2017,11,good,CONUS_alltypes_corrected
9742,USGS-01184000,0.045169565,0.029,5/6/2015,-72.6053669,41.9873186,-0.016169565,2015,5,good,CONUS_alltypes_corrected
9743,USGS-01184000,0.079292484,0.03,6/30/2014,-72.6053669,41.9873186,-0.049292484,2014,6,good,CONUS_alltypes_corrected
9744,USGS-01184000,0.053652886,0.033,2/1/2018,-72.6053669,41.9873186,-0.020652886,2018,2,good,CONUS_alltypes_corrected
9745,USGS-01184000,0.046900678,0.048,3/7/2007,-72.6053669,41.9873186,0.001099322,2007,3,good,CONUS_alltypes_corrected
9746,USGS-01184000,0.044855178,0.033,2/9/2004,-72.6053669,41.9873186,-0.011855178,2004,2,good,CONUS_alltypes_corrected
9747,USGS-01184000,0.056981351,0.04,3/11/1991,-72.6053669,41.9873186,-0.016981351,1991,3,good,CONUS_alltypes_corrected
9748,USGS-01184000,0.054922766,0.03,5/14/1991,-72.6053669,41.9873186,-0.024922766,1991,5,good,CONUS_alltypes_corrected
9749,USGS-01184000,0.087628625,0.04,4/12/1991,-72.6053669,41.9873186,-0.047628625,1991,4,good,CONUS_alltypes_corrected
9750,USGS-01184000,0.038158792,0.036,5/31/2006,-72.6053669,41.9873186,-0.002158792,2006,5,good,CONUS_alltypes_corrected
9751,USGS-01184000,0.051429119,0.03,10/21/1991,-72.6053669,41.9873186,-0.021429119,1991,10,good,CONUS_alltypes_corrected
9752,USGS-01184000,0.047190277,0.03,1/7/1992,-72.6053669,41.9873186,-0.017190277,1992,1,good,CONUS_alltypes_corrected
9753,USGS-01184000,0.030471246,0.04,7/28/1995,-72.6053669,41.9873186,0.009528754,1995,7,good,CONUS_alltypes_corrected
9754,USGS-01184000,0.02820468,0.031,11/4/2020,-72.6053669,41.9873186,0.00279532,2020,11,good,CONUS_alltypes_corrected
9755,USGS-01184000,0.042314658,0.042,8/16/2000,-72.6053669,41.9873186,-0.000314658,2000,8,good,CONUS_alltypes_corrected
9756,USGS-01184000,0.067728604,0.038,8/8/2002,-72.6053669,41.9873186,-0.029728604,2002,8,good,CONUS_alltypes_corrected
9757,USGS-01184000,0.044806877,0.034,7/29/2002,-72.6053669,41.9873186,-0.010806877,2002,7,good,CONUS_alltypes_corrected
9758,USGS-01184000,0.046227877,0.047,1/21/2000,-72.6053669,41.9873186,0.000772123,2000,1,good,CONUS_alltypes_corrected
9759,USGS-01184000,0.046752795,0.032,5/8/2012,-72.6053669,41.9873186,-0.014752795,2012,5,good,CONUS_alltypes_corrected
9760,USGS-01184000,0.046752795,0.031,5/8/2012,-72.6053669,41.9873186,-0.015752795,2012,5,good,CONUS_alltypes_corrected
9761,USGS-01184000,0.029320802,0.032,1/29/2008,-72.6053669,41.9873186,0.002679198,2008,1,good,CONUS_alltypes_corrected
9762,USGS-01184000,0.029982501,0.037,9/4/2012,-72.6053669,41.9873186,0.007017499,2012,9,good,CONUS_alltypes_corrected
9763,USGS-01184000,0.029982501,0.036,9/4/2012,-72.6053669,41.9873186,0.006017499,2012,9,good,CONUS_alltypes_corrected
9764,USGS-01184000,0.053733254,0.04,10/2/1990,-72.6053669,41.9873186,-0.013733254,1990,10,good,CONUS_alltypes_corrected
9765,USGS-01184000,0.051084244,0.03,6/8/2009,-72.6053669,41.9873186,-0.021084244,2009,6,good,CONUS_alltypes_corrected
9766,USGS-01578310,0.050626666,0.053,7/16/2021,-76.1744444,39.6578889,0.002373334,2021,7,good,CONUS_alltypes_corrected
9767,USGS-01578310,0.050626666,0.053,7/16/2021,-76.1744444,39.6578889,0.002373334,2021,7,good,CONUS_alltypes_corrected
9768,USGS-01578310,0.07826294,0.051,5/13/2021,-76.1744444,39.6578889,-0.02726294,2021,5,good,CONUS_alltypes_corrected
9769,USGS-01578310,0.067549681,0.051,5/13/2021,-76.1744444,39.6578889,-0.016549681,2021,5,good,CONUS_alltypes_corrected
9770,USGS-01578310,0.047365036,0.034,7/16/2018,-76.1744444,39.6578889,-0.013365036,2018,7,good,CONUS_alltypes_corrected
9771,USGS-01578310,0.029666738,0.036,8/3/2016,-76.1744444,39.6578889,0.006333262,2016,8,good,CONUS_alltypes_corrected
9772,USGS-01578310,0.040124885,0.036,8/3/2016,-76.1744444,39.6578889,-0.004124885,2016,8,good,CONUS_alltypes_corrected
9773,USGS-01578310,0.03839324,0.044,4/6/2016,-76.1744444,39.6578889,0.00560676,2016,4,good,CONUS_alltypes_corrected
9774,USGS-01578310,0.03906509,0.044,4/6/2016,-76.1744444,39.6578889,0.00493491,2016,4,good,CONUS_alltypes_corrected
9775,USGS-01578310,0.054833167,0.042,4/2/2003,-76.1744444,39.6578889,-0.012833167,2003,4,good,CONUS_alltypes_corrected
9776,USGS-01578310,0.131822746,0.06,3/11/1998,-76.1744444,39.6578889,-0.071822746,1998,3,good,CONUS_alltypes_corrected
9777,USGS-01578310,0.037507859,0.032,10/9/2014,-76.1744444,39.6578889,-0.005507859,2014,10,good,CONUS_alltypes_corrected
9778,USGS-01578310,0.08959803,0.064,11/21/2003,-76.1744444,39.6578889,-0.02559803,2003,11,good,CONUS_alltypes_corrected
9779,USGS-01578310,0.067884706,0.064,11/21/2003,-76.1744444,39.6578889,-0.003884706,2003,11,good,CONUS_alltypes_corrected
9780,USGS-01578310,0.067890987,0.04,1/15/1992,-76.1744444,39.6578889,-0.027890987,1992,1,good,CONUS_alltypes_corrected
9781,USGS-01578310,0.048900929,0.037,4/3/2012,-76.1744444,39.6578889,-0.011900929,2012,4,good,CONUS_alltypes_corrected
9782,USGS-01578310,0.038097777,0.057,10/4/2006,-76.1744444,39.6578889,0.018902223,2006,10,good,CONUS_alltypes_corrected
9783,USGS-01578310,0.054307738,0.045,6/20/2000,-76.1744444,39.6578889,-0.009307738,2000,6,good,CONUS_alltypes_corrected
9784,USGS-01578310,0.042598094,0.038,11/2/2011,-76.1744444,39.6578889,-0.004598094,2011,11,good,CONUS_alltypes_corrected
9785,USGS-01578310,0.045330766,0.054,10/3/2000,-76.1744444,39.6578889,0.008669234,2000,10,good,CONUS_alltypes_corrected
9786,USGS-01578310,0.077343589,0.043,9/2/2009,-76.1744444,39.6578889,-0.034343589,2009,9,good,CONUS_alltypes_corrected
9787,USGS-01578310,0.06098156,0.05,12/5/1991,-76.1744444,39.6578889,-0.01098156,1991,12,good,CONUS_alltypes_corrected
9788,USGS-01578310,0.050584522,0.046,4/17/2014,-76.1744444,39.6578889,-0.004584522,2014,4,good,CONUS_alltypes_corrected
9789,USGS-01578310,0.049911445,0.038,3/28/2001,-76.1744444,39.6578889,-0.011911445,2001,3,good,CONUS_alltypes_corrected
9790,USGS-01578310,0.097433573,0.058,5/10/2017,-76.1744444,39.6578889,-0.039433573,2017,5,good,CONUS_alltypes_corrected
9791,USGS-01578310,0.06287439,0.037,3/8/2017,-76.1744444,39.6578889,-0.02587439,2017,3,good,CONUS_alltypes_corrected
9792,USGS-01578310,0.065674338,0.037,3/8/2017,-76.1744444,39.6578889,-0.028674338,2017,3,good,CONUS_alltypes_corrected
9793,USGS-01578310,0.042141047,0.04,8/20/1987,-76.1744444,39.6578889,-0.002141047,1987,8,good,CONUS_alltypes_corrected
9794,USGS-01578310,0.127173234,0.04,1/23/1995,-76.1744444,39.6578889,-0.087173234,1995,1,good,CONUS_alltypes_corrected
9795,USGS-01578310,0.141919763,0.06,5/14/1998,-76.1744444,39.6578889,-0.081919763,1998,5,good,CONUS_alltypes_corrected
9796,USGS-01578310,0.059133461,0.04,11/30/1992,-76.1744444,39.6578889,-0.019133461,1992,11,good,CONUS_alltypes_corrected
9797,USGS-01578310,0.053321988,0.043,3/27/2001,-76.1744444,39.6578889,-0.010321988,2001,3,good,CONUS_alltypes_corrected
9798,USGS-01578310,0.050950021,0.032,12/6/2006,-76.1744444,39.6578889,-0.018950021,2006,12,good,CONUS_alltypes_corrected
9799,USGS-01578310,0.039808379,0.036,9/4/2007,-76.1744444,39.6578889,-0.003808379,2007,9,good,CONUS_alltypes_corrected
9800,USGS-01578310,0.082216246,0.06,5/27/1988,-76.1744444,39.6578889,-0.022216246,1988,5,good,CONUS_alltypes_corrected
9801,USGS-01578310,0.058379693,0.054,11/4/2009,-76.1744444,39.6578889,-0.004379693,2009,11,good,CONUS_alltypes_corrected
9802,USGS-01578310,0.052245486,0.031,11/10/2020,-76.1744444,39.6578889,-0.021245486,2020,11,good,CONUS_alltypes_corrected
9803,USGS-01578310,0.085961869,0.059,2/6/2006,-76.1744444,39.6578889,-0.026961869,2006,2,good,CONUS_alltypes_corrected
9804,USGS-01578310,0.070802497,0.05,11/18/1985,-76.1744444,39.6578889,-0.020802497,1985,11,good,CONUS_alltypes_corrected
9805,USGS-01578310,0.144955267,0.05,10/15/1990,-76.1744444,39.6578889,-0.094955267,1990,10,good,CONUS_alltypes_corrected
9806,USGS-01578310,0.039910928,0.033,7/7/2000,-76.1744444,39.6578889,-0.006910928,2000,7,good,CONUS_alltypes_corrected
9807,USGS-01578310,0.035418674,0.036,7/8/2009,-76.1744444,39.6578889,0.000581326,2009,7,good,CONUS_alltypes_corrected
9808,USGS-01578310,0.058825213,0.062,3/2/2021,-76.1744444,39.6578889,0.003174787,2021,3,good,CONUS_alltypes_corrected
9809,USGS-01578310,0.053321988,0.034,3/25/2021,-76.1744444,39.6578889,-0.019321988,2021,3,good,CONUS_alltypes_corrected
9810,USGS-01578310,0.058736544,0.034,3/25/2021,-76.1744444,39.6578889,-0.024736544,2021,3,good,CONUS_alltypes_corrected
9811,USGS-01578310,0.041813432,0.041,8/3/2021,-76.1744444,39.6578889,-0.000813432,2021,8,good,CONUS_alltypes_corrected
9812,USGS-01578310,0.039283034,0.038,8/7/2020,-76.1744444,39.6578889,-0.001283034,2020,8,good,CONUS_alltypes_corrected
9813,USGS-01578310,0.045442753,0.045,10/5/2016,-76.1744444,39.6578889,-0.000442753,2016,10,good,CONUS_alltypes_corrected
9814,USGS-01578310,0.036040808,0.034,3/22/2002,-76.1744444,39.6578889,-0.002040808,2002,3,good,CONUS_alltypes_corrected
9815,USGS-01578310,0.038644512,0.035,4/15/2013,-76.1744444,39.6578889,-0.003644512,2013,4,good,CONUS_alltypes_corrected
9816,USGS-01578310,0.141152778,0.05,4/13/1998,-76.1744444,39.6578889,-0.091152778,1998,4,good,CONUS_alltypes_corrected
9817,USGS-01578310,0.052620678,0.05,7/9/1998,-76.1744444,39.6578889,-0.002620678,1998,7,good,CONUS_alltypes_corrected
9818,USGS-01578310,0.141890041,0.05,8/22/1994,-76.1744444,39.6578889,-0.091890041,1994,8,good,CONUS_alltypes_corrected
9819,USGS-01578310,0.034566491,0.039,1/15/2018,-76.1744444,39.6578889,0.004433509,2018,1,good,CONUS_alltypes_corrected
9820,USGS-01578310,0.038860407,0.035,11/7/2001,-76.1744444,39.6578889,-0.003860407,2001,11,good,CONUS_alltypes_corrected
9821,USGS-01578310,0.106295526,0.04,4/15/1993,-76.1744444,39.6578889,-0.066295526,1993,4,good,CONUS_alltypes_corrected
9822,USGS-01578310,0.058999972,0.043,3/19/2013,-76.1744444,39.6578889,-0.015999972,2013,3,good,CONUS_alltypes_corrected
9823,USGS-01578310,0.049573225,0.053,10/4/2001,-76.1744444,39.6578889,0.003426775,2001,10,good,CONUS_alltypes_corrected
9824,USGS-01578310,0.106295526,0.06,4/13/1993,-76.1744444,39.6578889,-0.046295526,1993,4,good,CONUS_alltypes_corrected
9825,USGS-01578310,0.127815857,0.057,11/1/2017,-76.1744444,39.6578889,-0.070815857,2017,11,good,CONUS_alltypes_corrected
9826,USGS-01578310,0.051977779,0.036,5/21/2015,-76.1744444,39.6578889,-0.015977779,2015,5,good,CONUS_alltypes_corrected
9827,USGS-01578310,0.126299894,0.06,12/1/1986,-76.1744444,39.6578889,-0.066299894,1986,12,good,CONUS_alltypes_corrected
9828,USGS-01578310,0.113703489,0.065,8/8/2018,-76.1744444,39.6578889,-0.048703489,2018,8,good,CONUS_alltypes_corrected
9829,USGS-01578310,0.113703489,0.065,8/8/2018,-76.1744444,39.6578889,-0.048703489,2018,8,good,CONUS_alltypes_corrected
9830,USGS-01578310,0.038075729,0.05,7/6/1988,-76.1744444,39.6578889,0.011924271,1988,7,good,CONUS_alltypes_corrected
9831,USGS-01578310,0.035881849,0.038,5/17/2017,-76.1744444,39.6578889,0.002118151,2017,5,good,CONUS_alltypes_corrected
9832,USGS-01578310,0.052742601,0.038,5/17/2017,-76.1744444,39.6578889,-0.014742601,2017,5,good,CONUS_alltypes_corrected
9833,USGS-01578310,0.061351551,0.05,4/24/1991,-76.1744444,39.6578889,-0.011351551,1991,4,good,CONUS_alltypes_corrected
9834,USGS-01578310,0.04628016,0.053,7/20/2005,-76.1744444,39.6578889,0.00671984,2005,7,good,CONUS_alltypes_corrected
9835,USGS-01578310,0.063031251,0.05,5/23/1990,-76.1744444,39.6578889,-0.013031251,1990,5,good,CONUS_alltypes_corrected
9836,USGS-01578310,0.042141047,0.052,12/2/2013,-76.1744444,39.6578889,0.009858953,2013,12,good,CONUS_alltypes_corrected
9837,USGS-01578310,0.03623064,0.052,12/2/2013,-76.1744444,39.6578889,0.01576936,2013,12,good,CONUS_alltypes_corrected
9838,USGS-01578310,0.056586466,0.044,1/4/2008,-76.1744444,39.6578889,-0.012586466,2008,1,good,CONUS_alltypes_corrected
9839,USGS-01578310,0.045427479,0.034,7/6/2011,-76.1744444,39.6578889,-0.011427479,2011,7,good,CONUS_alltypes_corrected
9840,USGS-01578310,0.035607538,0.032,11/2/2000,-76.1744444,39.6578889,-0.003607538,2000,11,good,CONUS_alltypes_corrected
9841,USGS-01578310,0.044109434,0.034,1/22/2010,-76.1744444,39.6578889,-0.010109434,2010,1,good,CONUS_alltypes_corrected
9842,USGS-01578310,0.05204025,0.034,2/17/2016,-76.1744444,39.6578889,-0.01804025,2016,2,good,CONUS_alltypes_corrected
9843,USGS-01578310,0.047866835,0.034,6/3/2014,-76.1744444,39.6578889,-0.013866835,2014,6,good,CONUS_alltypes_corrected
9844,USGS-01578310,0.059077009,0.05,6/9/1987,-76.1744444,39.6578889,-0.009077009,1987,6,good,CONUS_alltypes_corrected
9845,USGS-01578310,0.063443226,0.056,6/10/2002,-76.1744444,39.6578889,-0.007443226,2002,6,good,CONUS_alltypes_corrected
9846,USGS-01578310,0.049911445,0.039,2/20/2002,-76.1744444,39.6578889,-0.010911445,2002,2,good,CONUS_alltypes_corrected
9847,USGS-01578310,0.040395416,0.041,10/18/2000,-76.1744444,39.6578889,0.000604584,2000,10,good,CONUS_alltypes_corrected
9848,USGS-01578310,0.042349508,0.041,10/18/2000,-76.1744444,39.6578889,-0.001349508,2000,10,good,CONUS_alltypes_corrected
9849,USGS-01578310,0.088745905,0.055,4/3/2001,-76.1744444,39.6578889,-0.033745905,2001,4,good,CONUS_alltypes_corrected
9850,USGS-01578310,0.03730333,0.031,5/16/2001,-76.1744444,39.6578889,-0.00630333,2001,5,good,CONUS_alltypes_corrected
9851,USGS-01578310,0.05119582,0.056,2/6/2001,-76.1744444,39.6578889,0.00480418,2001,2,good,CONUS_alltypes_corrected
9852,USGS-01578310,0.053168256,0.05,3/1/1989,-76.1744444,39.6578889,-0.003168256,1989,3,good,CONUS_alltypes_corrected
9853,USGS-01578310,0.047756275,0.05,8/22/1985,-76.1744444,39.6578889,0.002243725,1985,8,good,CONUS_alltypes_corrected
9854,USGS-01578310,0.04016608,0.04,11/14/1989,-76.1744444,39.6578889,-0.00016608,1989,11,good,CONUS_alltypes_corrected
9855,USGS-01578310,0.034359457,0.034,5/9/2002,-76.1744444,39.6578889,-0.000359457,2002,5,good,CONUS_alltypes_corrected
9856,USGS-01578310,0.100405868,0.061,6/2/2011,-76.1744444,39.6578889,-0.039405868,2011,6,good,CONUS_alltypes_corrected
9857,USGS-01578310,0.097942893,0.06,1/10/1990,-76.1744444,39.6578889,-0.037942893,1990,1,good,CONUS_alltypes_corrected
9858,USGS-01578310,0.058243531,0.05,10/16/1985,-76.1744444,39.6578889,-0.008243531,1985,10,good,CONUS_alltypes_corrected
9859,USGS-01578310,0.047756275,0.05,8/22/1985,-76.1744444,39.6578889,0.002243725,1985,8,good,CONUS_alltypes_corrected
9860,USGS-01578310,0.045218009,0.05,8/27/1986,-76.1744444,39.6578889,0.004781991,1986,8,good,CONUS_alltypes_corrected
9861,USGS-01578310,0.091311013,0.054,12/19/2019,-76.1744444,39.6578889,-0.037311013,2019,12,good,CONUS_alltypes_corrected
9862,USGS-01578310,0.102985813,0.054,12/19/2019,-76.1744444,39.6578889,-0.048985813,2019,12,good,CONUS_alltypes_corrected
9863,USGS-01578310,0.045206475,0.05,5/2/2002,-76.1744444,39.6578889,0.004793525,2002,5,good,CONUS_alltypes_corrected
9864,USGS-01578310,0.11022002,0.04,4/21/1986,-76.1744444,39.6578889,-0.07022002,1986,4,good,CONUS_alltypes_corrected
9865,USGS-01578310,0.04251161,0.04,8/5/1987,-76.1744444,39.6578889,-0.00251161,1987,8,good,CONUS_alltypes_corrected
9866,USGS-01578310,0.100108632,0.05,4/15/1987,-76.1744444,39.6578889,-0.050108632,1987,4,good,CONUS_alltypes_corrected
9867,USGS-06930800,0.041301459,0.04,4/9/2018,-91.9759959,37.9200403,-0.001301459,2018,4,good,CONUS_alltypes_corrected
9868,USGS-06930800,0.018520522,0.03,10/23/2017,-91.9759959,37.9200403,0.011479478,2017,10,good,CONUS_alltypes_corrected
9869,USGS-06930800,0.042988324,0.03,4/20/1987,-91.9759959,37.9200403,-0.012988324,1987,4,good,CONUS_alltypes_corrected
9870,USGS-06930800,0.078859897,0.03,6/13/2001,-91.9759959,37.9200403,-0.048859897,2001,6,good,CONUS_alltypes_corrected
9871,USGS-06930800,0.04775402,0.03,9/6/2011,-91.9759959,37.9200403,-0.01775402,2011,9,good,CONUS_alltypes_corrected
9872,USGS-06930800,0.041910414,0.03,2/1/2005,-91.9759959,37.9200403,-0.011910414,2005,2,good,CONUS_alltypes_corrected
9873,USGS-06930800,0.033499828,0.03,2/19/2020,-91.9759959,37.9200403,-0.003499828,2020,2,good,CONUS_alltypes_corrected
9874,USGS-06930800,0.034525045,0.04,8/23/2021,-91.9759959,37.9200403,0.005474955,2021,8,good,CONUS_alltypes_corrected
